pool_id,title,work_date,source_institution,source_url,accession_id,source_series,practice,subject_count_from_title,v1_candidate,exclusion_reason,source_checked_on
AP-CAR-0099,"Rocky Burch, fifteen year old, Burley, Idaho, 8/19/83",1983,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/rocky-burch-fifteen-year-old-burley-idaho-81983-p1985287,P1985.28.7,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0100,"Roger Skaarland, Jim Bingham, coal miners, Reliance, Wyoming, 8/29/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=4,P1985.28.115,In the American West,portrait,2,false,title names 2 human subjects,2026-08-27
AP-CAR-0101,"Roger Tims, Jim Duncan, Leonard Markley, Don Belak, coal miners, Reliance, Wyoming, 8/29/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.121,In the American West,portrait,4,false,title names 4 human subjects,2026-08-27
AP-CAR-0102,"Ronald Fischer, beekeeper, Davis, California, 5/9/81",1981,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/ronald-fischer-beekeeper-davis-california-5981-p198528107,P1985.28.107,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0103,"Roy Gustavson, unemployed copper miner, and his wife Judy, waitress, Butte, Montana 7/1/83",1983,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.38,In the American West,portrait,2,false,title names 2 human subjects,2026-08-27
AP-CAR-0104,"Roy Honeycutt, rodeo stock contractor, Alamosa, Colorado, 6/13/83",1983,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/roy-honeycutt-rodeo-stock-contractor-alamosa-colorado-61383-p19852833,P1985.28.33,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0105,"Ruby Holden, pawnbroker, Henderson, Nevada, 12/17/80",1980,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/ruby-holden-pawnbroker-henderson-nevada-121780-p19852830,P1985.28.30,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0106,"Ruby Mercer, publicist, Frontier Days, Cheyenne, Wyoming, 7/31/82",1982,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/ruby-mercer-publicist-frontier-days-cheyenne-wyoming-73182-p19852873,P1985.28.73,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0107,"Russell Laird, Tammy Baker, seventeen year olds, Sweetwater, Texas, 3/10/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.28,In the American West,portrait,2,false,title names 2 human subjects,2026-08-27
AP-CAR-0108,"Rusty McCrickard, janitor, Tracey Featherston, motel maid, Dixon, California, 5/10/81",1981,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.75,In the American West,portrait,2,false,title names 2 human subjects,2026-08-27
AP-CAR-0109,"Samye Hunt, elementary school teacher, and her daughter Suzi Gamez, housewife, Fort Worth, Texas, 1/29/80",1980,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.88,In the American West,portrait,2,false,title names 2 human subjects,2026-08-27
AP-CAR-0110,"Sandra Bennett, twelve year old, Rocky Ford, Colorado, 8/23/80",1980,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/sandra-bennett-twelve-year-old-rocky-ford-colorado-82380-p19852831,P1985.28.31,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0111,"Shawna Callahan, thirteen year old, Cheyenne, Wyoming, 7/30/82",1982,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/shawna-callahan-thirteen-year-old-cheyenne-wyoming-73082-p1985288,P1985.28.8,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0112,"Sheep, Slaughterhouse, Ennis, Montana, 6/30/83",1983,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.112,In the American West,portrait,0,false,"title names an animal, not a human portrait",2026-08-27
AP-CAR-0113,"Shelia Bolin, seventeen year old, Lamesa, Texas, 3/10/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/shelia-bolin-seventeen-year-old-lamesa-texas-31079-p198528101,P1985.28.101,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0114,"Stan Riley, James Law, oil field workers, Albany, Texas, 6/10/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.61,In the American West,portrait,2,false,title names 2 human subjects,2026-08-27
AP-CAR-0115,"Steer, Slaughterhouse, Amarillo, Texas 11/19/81",1981,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.106,In the American West,portrait,0,false,"title names an animal, not a human portrait",2026-08-27
AP-CAR-0116,"Steer, Slaughterhouse, Omaha, Nebraska, 8/10/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.108,In the American West,portrait,0,false,"title names an animal, not a human portrait",2026-08-27
AP-CAR-0117,"Steven O'Neill, fourteen year old, Miles City, Montana, 6/1/84",1984,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.97,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0118,"Teresa Waldron, fourteen year old, Joe College, rodeo contestant, Sidney, Iowa, 8/11/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=5,P1985.28.29,In the American West,portrait,2,false,title names 2 human subjects,2026-08-27
AP-CAR-0119,"Tom Stroud, oil field worker, Velma, Oklahoma, 6/12/80",1980,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/tom-stroud-oil-field-worker-velma-oklahoma-61280-p19852856,P1985.28.56,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0120,"Tony Petrosky, seventeen year old, Clancy, Montana, 8/26/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/tony-petrosky-seventeen-year-old-clancy-montana-82679-p19852898,P1985.28.98,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0121,"Unidentified migrant worker, Eagle Pass, Texas, 12/10/79",1979,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/unidentified-migrant-worker-eagle-pass-texas-121079-p19852819,P1985.28.19,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0122,"Valentino Curley, grave digger, Navajo Reservation, Ganado, Arizona, 12/6/80",1980,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/valentino-curley-grave-digger-navajo-reservation-ganado-arizona-12680-p19852866,P1985.28.66,In the American West,portrait,1,true,,2026-08-27
AP-CAR-0123,"Vivian Richardson and her granddaughter Heidi Zacher, Deadwood, South Dakota, 8/6/82",1982,Amon Carter Museum of American Art,https://www.cartermuseum.org/carter-collection/collection-group/american-west?page=6,P1985.28.36,In the American West,portrait,2,false,title names 2 human subjects,2026-08-27
AP-CAR-0124,"Wilbur Powell, rancher, Ennis, Montana, 7/4/78",1978,Amon Carter Museum of American Art,https://www.cartermuseum.org/collection/wilbur-powell-rancher-ennis-montana-7478-p19852825,P1985.28.25,In the American West,portrait,1,true,,2026-08-27
AP-FND-0001,"Samuel Beckett, writer, Paris, France, April 13, 1979",1979-04-13,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0002,"Gloria Vanderbilt, December 17, 1953",1953-12-17,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0003,"Dr. J. Robert Oppenheimer, physicist, Princeton, New Jersey, December 11, 1958",1958-12-11,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0004,"Nastassja Kinski, actress, Los Angeles, June 14, 1981",1981-06-14,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0005,"Bob Dylan, singer, New York City, February 10, 1965",1965-02-10,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0006,"Bianca Jagger, Hollywood studio, January 25, 1972",1972-01-25,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0007,"Shirley Chisholm, U.S. Congresswoman, New York, 1976",1976,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0008,"Chet Baker, singer, New York, January 16, 1986",1986-01-16,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0009,"Alberto Giacometti, sculptor, Paris, March 6, 1958",1958-03-06,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0010,"Marian Anderson, singer, in the role of Ulrica in ""Un Ballo in Maschera,"" New York City, June 30, 1955",1955-06-30,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0011,"Francis Bacon, artist, Paris, April 11, 1979",1979-04-11,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0012,"George Bush, Director, CIA, Langley, Virginia, March 2, 1976",1976-03-02,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0013,"Marilyn Monroe, actress, New York City, May 6, 1957",1957-05-06,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0014,"Isak Dinesen, writer, Copenhagen, Denmark, April 9, 1958",1958-04-09,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0015,"Truman Capote, New York, October 10, 1955",1955-10-10,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0016,"Katharine Graham, Chairman of the Board, the Washington Post Company, Washington, DC, March 11, 1976",1976-03-11,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0017,"Penelope Tree, New York, June 1967",1967-06,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0018,"Marella Agnelli, New York, December 16, 1953",1953-12-16,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0019,"Andy Warhol, artist, New York, August 29, 1969",1969-08-29,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0020,"Janis Joplin, musician, Port Arthur, Texas, August 28, 1969",1969-08-28,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0021,"Linus Pauling, scientist, New York City, January 13, 1964",1964-01-13,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0022,"Perry Smith, murderer of ""In Cold Blood"" by Truman Capote, Garden City, Kansas, April 1960",1960-04,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0023,"Dick Hickock, murderer of ""In Cold Blood"" by Truman Capote, Garden City, Kansas, April 1960",1960-04,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0024,"Killer Joe Piro, dance teacher, New York, January 3, 1962",1962-01-03,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0025,"Adam Clayton Powell, congressman, New York City, March 6, 1964",1964-03-06,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0026,"Jasper Johns, artist, New York, April 29, 1976",1976-04-29,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0027,"Sophia Loren, hair by Ara Gallant, New York, October 2, 1970",1970-10-02,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0028,"Commander Alan Shepard, astronaut, Langley Field, Virginia, March 31, 1961",1961-03-31,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0029,"Dorothy Parker, writer, New York, June 17, 1958",1958-06-17,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0030,"Brigitte Bardot, hair by Alexandre, Paris, January 27, 1959",1959-01-27,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-FND-0031,"Malcolm X, civil rights leader, New York City, March 27, 1963",1963-03-27,The Richard Avedon Foundation,https://www.avedonfoundation.org/the-work,,,portrait,1,review,"review: The Work gives title/date but does not textually establish controlled or minimal background, shot type, or formal-portrait status",2026-08-27
AP-MUS-0001,"Marian Anderson, contralto, New York","June 30, 1955",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/270362,61.565.2,,portrait,1,true,,2026-08-27
AP-MUS-0002,"Louise Nevelson, Sculptress, New York City","May 13, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284264,2002.379.5,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0003,"Marilyn Monroe, Actress, New York City","May 6, 1957",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284270,2002.379.11,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0004,"Walter Hickock, Father of Dick Hickock, Garden City, Kansas",April 1960,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284271,2002.379.12,,portrait,1,review,jail/mug-shot context stated by official record; verify controlled/minimal background and formal-portrait fit,2026-08-27
AP-MUS-0005,"Dick Hickock, Murderer, Garden City, Kansas",April 1960,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284272,2002.379.13,,portrait,1,review,jail/mug-shot context stated by official record; verify controlled/minimal background and formal-portrait fit,2026-08-27
AP-MUS-0006,"James Galanos, Fashion Designer, New York City","August 10, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284273,2002.379.14,,portrait,1,review,title names a fashion professional; verify that the work is a formal portrait rather than fashion editorial,2026-08-27
AP-MUS-0007,"John Szarkowski, Curator, New York City","July 30, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284277,2002.379.18,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0008,"Alger Hiss, Lawyer, New York City","July 7, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284278,2002.379.19,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0009,"Harold Brodkey, Writer, New York City","July 9, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284279,2002.379.20,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0010,"Evelyn Avedon, Wife of Photographer, New York City","July 23, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284280,2002.379.21,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0011,"Robert Frank, Photographer, Mabou Mines, Nova Scotia","July 17, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284281,2002.379.22,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0012,"June Leaf, Sculptor, Mabou Mines, Nova Scotia","July 18, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284283,2002.379.24,,portrait,1,true,,2026-08-27
AP-MUS-0013,"William Burroughs, Writer, New York City","July 9, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284284,2002.379.25,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0014,"William Buckley Jr., Columnist, New York City","July 22, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284285,2002.379.26,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0015,"Muriel Rukeyser, Poet, New York City","July 31, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284286,2002.379.27,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0016,"Vladimir Horowitz, Pianist, New Milford, Connecticut","August 9, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284287,2002.379.28,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0017,"Polly Mellen, Fashion Editor, New York City","August 21, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284288,2002.379.29,,portrait,1,review,title names a fashion professional; verify that the work is a formal portrait rather than fashion editorial,2026-08-27
AP-MUS-0018,"Rose Mary Woods, Secretary to Richard Nixon, Washington, D.C.","July 30, 1975",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284289,2002.379.30,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0019,"Mrs. Cordelia Biddle Robertson, Socialite, New York City","September 1956, printed 1974–75",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284292,2002.379.33,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0020,"Samuel Goldwyn, Producer, Hollywood, California","September 30, 1963, printed 1974–75",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284294,2002.379.35,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0021,"Jacob Israel Avedon, Businessman, Sarasota, Florida","May 15, 1971",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284300,2002.379.41,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0022,"John Ford, Director, Bel Air, California","April 11, 1972",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284302,2002.379.43,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0023,"Dr. Lother Kalinowsky, Psychiatrist, New York City","March 5, 1970",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284303,2002.379.44,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0024,"Oscar Levant, Pianist, Beverly Hills, California","April 12, 1972",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284305,2002.379.46,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0025,"Jean Renoir, Director, Beverly Hills, California","April 11, 1972",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284306,2002.379.48,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0026,"Groucho Marx, Actor, Beverly Hills, California","April 12, 1972",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284307,2002.379.49,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0027,"Lewis Milestone, Director, Beverly Hills, California","April 10, 1972",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284308,2002.379.50,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0028,"Cheryl Crane, Daughter of Lana Turner, Hollywood, California","September 30, 1963, printed 1974–75",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284310,2002.379.52,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0029,"Ezra Pound, Poet, Rutherford, New Jersey","June 30, 1958, printed 1974–75",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284311,2002.379.53,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0030,"Carmel Snow, Editor, New York City","January 10, 1958, printed 1974–75",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284312,2002.379.54,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0031,"Aldous Huxley, Writer, New York City","October 22, 1956, printed 1974–75",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284313,2002.379.55,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0032,"Marcel Duchamp, Artist, New York City","January 31, 1958, printed 1974–75",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284321,2002.379.63,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0033,"Alberto Giacometti, Sculptor, Paris","July 6, 1958, printed 1974–75",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284323,2002.379.65,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0034,"Willem de Kooning, Painter, Springs, Long Island","August 18, 1969",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284337,2002.379.79,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0035,"Arne Ekstrom, Art Dealer, New York City","June 7, 1976",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/284349,2002.379.91,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0036,"Richard Avedon, Self Portrait, New York City","May 31, 2002",The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/927219,2025.758.1,,portrait,1,true,,2026-08-27
AP-MUS-0037,"Marella Agnelli, New York",December 1953,The Museum of Modern Art,https://www.moma.org/collection/works/128612,471.2009,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0038,"Killer Joe Piro, dance teacher, New York","January 3, 1962",The Museum of Modern Art,https://www.moma.org/collection/works/128619,479.2009,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0039,"Malcolm X, Black Nationalist leader, New York","March 27, 1963",The Museum of Modern Art,https://www.moma.org/collection/works/128621,480.2009,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0040,"Lew Alcindor, basketball player, New York","May 2, 1963",The Museum of Modern Art,https://www.moma.org/collection/works/128622,481.2009,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0041,"Dwight David Eisenhower, President of the United States, Palm Springs, California","January 31, 1964",The Museum of Modern Art,https://www.moma.org/collection/works/128625,484.2009,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0042,"Bob Dylan, singer, New York","February 10, 1965",The Museum of Modern Art,https://www.moma.org/collection/works/128626,485.2009,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0043,"Lee Friedlander, photographer, New City, New York","May 24, 2002",The Museum of Modern Art,https://www.moma.org/collection/works/128642,501.2009,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0044,Bella Abzug,"June 19, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.1,NPG.89.83.1,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0045,Arthur Frank Burns,"May 4, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.10,NPG.89.83.10,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0046,George Bush,"March 2, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.11,NPG.89.83.11,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0047,Manny Celler,"August 12, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.15,NPG.89.83.15,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0048,Shirley Anita St. Hill Chisholm,"July 12, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.17,NPG.89.83.17,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
